date_start,data_end,name,ticker,indic,retorno,ret
4/1/2018,4/30/2018,CCR SA ON ,CCRO3<XBSP>,2,-2.742696813,-0.027426968
5/1/2018,5/31/2018,PETROBRAS PN ,PETR4<XBSP>,6,-17.20522421,-0.172052242
5/1/2018,5/31/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,6,-15.71722718,-0.157172272
5/1/2018,5/31/2018,SUZANO PAPEL ON ,SUZB3<XBSP>,4,4.968339016,0.04968339
5/1/2018,5/31/2018,VIAVAREJO UNT ,VVAR11<XBSP>,3,-21.51260504,-0.21512605
5/1/2018,5/31/2018,GERDAU PN ,GGBR4<XBSP>,3,-10.69501333,-0.106950133
5/1/2018,5/31/2018,CCR SA ON ,CCRO3<XBSP>,3,-13.87959866,-0.138795987
5/1/2018,5/31/2018,B3 ON ,B3SA3<XBSP>,3,-13.95256917,-0.139525692
5/1/2018,5/31/2018,BRASIL ON ,BBAS3<XBSP>,2,-16.68936299,-0.16689363
5/1/2018,5/31/2018,QUALICORP ON ,QUAL3<XBSP>,2,-21.76591376,-0.217659138
5/1/2018,5/31/2018,SID NACIONAL ON ,CSNA3<XBSP>,2,-12.30068337,-0.123006834
6/1/2018,6/30/2018,SUZANO PAPEL ON ,SUZB3<XBSP>,5,4.3387471,0.043387471
6/1/2018,6/30/2018,VALE ON ,VALE3<XBSP>,4,-2.054118112,-0.020541181
6/1/2018,6/30/2018,PETROBRAS PN ,PETR4<XBSP>,3,-9.430979979,-0.0943098
6/1/2018,6/30/2018,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,18.05017524,0.180501752
6/1/2018,6/30/2018,KLABIN S/A UNT ,KLBN11<XBSP>,3,-6.622201048,-0.06622201
6/1/2018,6/30/2018,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,0.269597677,0.002695977
6/1/2018,6/30/2018,B3 ON ,B3SA3<XBSP>,3,-5.023598784,-0.050235988
6/1/2018,6/30/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,-6.109624113,-0.061096241
6/1/2018,6/30/2018,GERDAU PN ,GGBR4<XBSP>,3,-6.013513514,-0.060135135
6/1/2018,6/30/2018,RAIADROGASIL ON ,RADL3<XBSP>,2,6.873012354,0.068730124
7/1/2018,7/31/2018,SUZANO PAPEL ON ,SUZB3<XBSP>,6,-0.933955971,-0.00933956
7/1/2018,7/31/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,6,11.5933044,0.115933044
7/1/2018,7/31/2018,VALE ON ,VALE3<XBSP>,5,10.58681186,0.105868119
7/1/2018,7/31/2018,PETROBRAS PN ,PETR4<XBSP>,5,14.71785922,0.147178592
7/1/2018,7/31/2018,MAGAZINE LUIZA ON ,MGLU3<XBSP>,4,3.336198141,0.033361981
7/1/2018,7/31/2018,B3 ON ,B3SA3<XBSP>,4,16.33251834,0.163325183
7/1/2018,7/31/2018,ITAUSA PN ,ITSA4<XBSP>,3,13.50762527,0.135076253
7/1/2018,7/31/2018,CEMIG PN ,CMIG4<XBSP>,2,12.73972603,0.12739726
7/1/2018,7/31/2018,GERDAU PN ,GGBR4<XBSP>,2,19.91373113,0.199137311
7/1/2018,7/31/2018,P.ACUCAR - CBD PN ,PCAR4<XBSP>,2,6.753113365,0.067531134
8/1/2018,8/31/2018,PETROBRAS PN ,PETR4<XBSP>,7,-2.088366698,-0.020883667
8/1/2018,8/31/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,7,-4.368355159,-0.043683552
8/1/2018,8/31/2018,B3 ON ,B3SA3<XBSP>,6,-8.532997058,-0.085329971
8/1/2018,8/31/2018,VALE ON ,VALE3<XBSP>,5,0.593568459,0.005935685
8/1/2018,8/31/2018,GERDAU PN ,GGBR4<XBSP>,4,-2.985391573,-0.029853916
8/1/2018,8/31/2018,VIAVAREJO UNT ,VVAR11<XBSP>,3,-20.62000939,-0.206200094
8/1/2018,8/31/2018,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,11.31086142,0.113108614
8/1/2018,8/31/2018,LOJAS RENNER ON ,LREN3<XBSP>,2,-8.419689119,-0.084196891
8/1/2018,8/31/2018,MAGAZINE LUIZA ON ,MGLU3<XBSP>,2,-1.519733858,-0.015197339
8/1/2018,8/31/2018,BRASIL ON ,BBAS3<XBSP>,2,-6.52364924,-0.065236492
9/1/2018,9/30/2018,PETROBRAS PN ,PETR4<XBSP>,7,9.501557632,0.095015576
9/1/2018,9/30/2018,B3 ON ,B3SA3<XBSP>,5,8.362983811,0.083629838
9/1/2018,9/30/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,4.437344693,0.044373447
9/1/2018,9/30/2018,VALE ON ,VALE3<XBSP>,4,11.56284968,0.115628497
9/1/2018,9/30/2018,LOCALIZA ON ,RENT3<XBSP>,3,5.976158831,0.059761588
9/1/2018,9/30/2018,VIAVAREJO UNT ,VVAR11<XBSP>,3,-11.71597633,-0.117159763
9/1/2018,9/30/2018,MRV ON ,MRVE3<XBSP>,3,-5.461538462,-0.054615385
9/1/2018,9/30/2018,FIBRIA ON ,FIBR3<XBSP>,3,-4.622379389,-0.046223794
9/1/2018,9/30/2018,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,11.79340511,0.117934051
9/1/2018,9/30/2018,P.ACUCAR - CBD PN ,PCAR4<XBSP>,3,7.150728542,0.071507285
10/1/2018,10/31/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,8,11.64003174,0.116400317
10/1/2018,10/31/2018,GERDAU PN ,GGBR4<XBSP>,6,-5.410122164,-0.054101222
10/1/2018,10/31/2018,PETROBRAS PN ,PETR4<XBSP>,5,30.96254149,0.309625415
10/1/2018,10/31/2018,B3 ON ,B3SA3<XBSP>,4,13.41880342,0.134188034
10/1/2018,10/31/2018,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,4,9.044394281,0.090443943
10/1/2018,10/31/2018,VALE ON ,VALE3<XBSP>,3,-5.198930124,-0.051989301
10/1/2018,10/31/2018,KLABIN S/A UNT ,KLBN11<XBSP>,3,-6.133735546,-0.061337355
10/1/2018,10/31/2018,P.ACUCAR - CBD PN ,PCAR4<XBSP>,3,-10.15253539,-0.101525354
10/1/2018,10/31/2018,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,37.80716793,0.378071679
10/1/2018,10/31/2018,SUZANO PAPEL ON ,SUZB3<XBSP>,2,-21.27703827,-0.212770383
11/1/2018,11/30/2018,PETROBRAS PN ,PETR4<XBSP>,9,-7.452731194,-0.074527312
11/1/2018,11/30/2018,B3 ON ,B3SA3<XBSP>,5,6.254709872,0.062547099
11/1/2018,11/30/2018,VALE ON ,VALE3<XBSP>,4,-6.894727561,-0.068947276
11/1/2018,11/30/2018,ULTRAPAR ON ,UGPA3<XBSP>,4,6.779661017,0.06779661
11/1/2018,11/30/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,9.739006804,0.097390068
11/1/2018,11/30/2018,ITAUSA PN ,ITSA4<XBSP>,4,9.786476868,0.097864769
11/1/2018,11/30/2018,GERDAU PN ,GGBR4<XBSP>,3,-3.983882152,-0.039838822
11/1/2018,11/30/2018,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,-2.470379147,-0.024703791
11/1/2018,11/30/2018,BRADESCO PN ,BBDC4<XBSP>,2,12.18698718,0.121869872
11/1/2018,11/30/2018,LOCALIZA ON ,RENT3<XBSP>,2,-6.4,-0.064
12/1/2018,12/31/2018,PETROBRAS PN ,PETR4<XBSP>,9,-7.92836273,-0.079283627
12/1/2018,12/31/2018,ITAUSA PN ,ITSA4<XBSP>,4,-1.880983253,-0.018809833
12/1/2018,12/31/2018,VALE ON ,VALE3<XBSP>,4,-3.409090909,-0.034090909
12/1/2018,12/31/2018,B3 ON ,B3SA3<XBSP>,4,-4.187641892,-0.041876419
12/1/2018,12/31/2018,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,-1.372341344,-0.013723413
12/1/2018,12/31/2018,ULTRAPAR ON ,UGPA3<XBSP>,3,12.59259259,0.125925926
12/1/2018,12/31/2018,BRF S.A. ON ,BRFS3<XBSP>,3,-1.082543979,-0.01082544
12/1/2018,12/31/2018,BRASIL ON ,BBAS3<XBSP>,3,4.473001331,0.044730013
12/1/2018,12/31/2018,BRADESCO PN ,BBDC4<XBSP>,2,2.529841772,0.025298418
12/1/2018,12/31/2018,AMBEV ON ,ABEV3<XBSP>,2,-7.232280139,-0.072322801
1/1/2019,1/31/2019,PETROBRAS PN ,PETR4<XBSP>,12,12.78659612,0.127865961
1/1/2019,1/31/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,5,9.28561364,0.092856136
1/1/2019,1/31/2019,LOJAS RENNER ON ,LREN3<XBSP>,4,7.311320755,0.073113208
1/1/2019,1/31/2019,BRADESCO PN ,BBDC4<XBSP>,3,17.1572385,0.171572385
1/1/2019,1/31/2019,BRASIL ON ,BBAS3<XBSP>,3,11.55087116,0.115508712
1/1/2019,1/31/2019,VALE ON ,VALE3<XBSP>,3,-10.78431373,-0.107843137
1/1/2019,1/31/2019,USIMINAS PNA ,USIM5<XBSP>,3,7.237422593,0.072374226
1/1/2019,1/31/2019,MAGAZINE LUIZA ON ,MGLU3<XBSP>,2,-0.779762961,-0.00779763
1/1/2019,1/31/2019,AMBEV ON ,ABEV3<XBSP>,2,13.84915475,0.138491547
1/1/2019,1/31/2019,B3 ON ,B3SA3<XBSP>,2,17.38157404,0.17381574
2/1/2019,2/28/2019,PETROBRAS PN ,PETR4<XBSP>,12,5.785770133,0.057857701
2/1/2019,2/28/2019,BRASIL ON ,BBAS3<XBSP>,5,-1.334047211,-0.013340472
2/1/2019,2/28/2019,BRASKEM PNA ,BRKM5<XBSP>,4,4.094910065,0.040949101
2/1/2019,2/28/2019,BRADESCO PN ,BBDC4<XBSP>,3,-4.356218327,-0.043562183
2/1/2019,2/28/2019,NATURA ON ,NTCO3<XBSP>,3,2.276967,0.02276967
2/1/2019,2/28/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,-4.593594275,-0.045935943
2/1/2019,2/28/2019,VALE ON ,VALE3<XBSP>,2,3.516483516,0.035164835
2/1/2019,2/28/2019,LOCALIZA ON ,RENT3<XBSP>,2,3.753753754,0.037537538
2/1/2019,2/28/2019,GERDAU PN ,GGBR4<XBSP>,2,-3.258785942,-0.032587859
2/1/2019,2/28/2019,AMBEV ON ,ABEV3<XBSP>,2,-1.599086237,-0.015990862
3/1/2019,3/31/2019,PETROBRAS PN ,PETR4<XBSP>,13,3.6954915,0.036954915
3/1/2019,3/31/2019,SUZANO PAPEL ON ,SUZB3<XBSP>,5,-2.328997063,-0.023289971
3/1/2019,3/31/2019,BRASIL ON ,BBAS3<XBSP>,5,-3.435189072,-0.034351891
3/1/2019,3/31/2019,BRASKEM PNA ,BRKM5<XBSP>,4,-6.43382353,-0.064338235
3/1/2019,3/31/2019,NATURA ON ,NTCO3<XBSP>,3,-6.180239769,-0.061802398
3/1/2019,3/31/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,5.231753257,0.052317533
3/1/2019,3/31/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,-2.229163709,-0.022291637
3/1/2019,3/31/2019,VALE ON ,VALE3<XBSP>,2,8.131634819,0.081316348
3/1/2019,3/31/2019,LOCALIZA ON ,RENT3<XBSP>,2,-4.028931232,-0.040289312
3/1/2019,3/31/2019,RUMO ON ,RAIL3<XBSP>,2,-1.593011305,-0.015930113
4/1/2019,4/30/2019,PETROBRAS PN ,PETR4<XBSP>,15,-3.318074477,-0.033180745
4/1/2019,4/30/2019,BRASIL ON ,BBAS3<XBSP>,7,1.97044335,0.019704433
4/1/2019,4/30/2019,VALE ON ,VALE3<XBSP>,4,-1.629687807,-0.016296878
4/1/2019,4/30/2019,SUZANO PAPEL ON ,SUZB3<XBSP>,3,-11.54396053,-0.115439605
4/1/2019,4/30/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,3,5.510605729,0.055106057
4/1/2019,4/30/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,2.904109589,0.029041096
4/1/2019,4/30/2019,BRADESCO PN ,BBDC4<XBSP>,3,-0.515900624,-0.005159006
4/1/2019,4/30/2019,BRF S.A. ON ,BRFS3<XBSP>,3,37.08609272,0.370860927
4/1/2019,4/30/2019,BRASKEM PNA ,BRKM5<XBSP>,3,-6.129666012,-0.06129666
4/1/2019,4/30/2019,USIMINAS PNA ,USIM5<XBSP>,2,-13.37397757,-0.133739776
5/1/2019,5/31/2019,PETROBRAS PN ,PETR4<XBSP>,9,-5.397207761,-0.053972078
5/1/2019,5/31/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,5,-9.626943005,-0.09626943
5/1/2019,5/31/2019,VALE ON ,VALE3<XBSP>,4,-2.195608782,-0.021956088
5/1/2019,5/31/2019,SABESP ON ,SBSP3<XBSP>,3,-5.936170213,-0.059361702
5/1/2019,5/31/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,8.498402556,0.084984026
5/1/2019,5/31/2019,GERDAU PN ,GGBR4<XBSP>,3,-1.476861198,-0.014768612
5/1/2019,5/31/2019,BRASIL ON ,BBAS3<XBSP>,3,5.254889796,0.052548898
5/1/2019,5/31/2019,BRADESCO PN ,BBDC4<XBSP>,3,4.046462974,0.04046463
5/1/2019,5/31/2019,BBSEGURIDADE ON ,BBSE3<XBSP>,3,5.59094126,0.055909413
5/1/2019,5/31/2019,AMBEV ON ,ABEV3<XBSP>,3,-4.981050352,-0.049810504
6/1/2019,6/30/2019,PETROBRAS PN ,PETR4<XBSP>,7,7.279843445,0.072798434
6/1/2019,6/30/2019,BRADESCO PN ,BBDC4<XBSP>,5,2.05250615,0.020525062
6/1/2019,6/30/2019,BRASIL ON ,BBAS3<XBSP>,5,4.368337879,0.043683379
6/1/2019,6/30/2019,LOJAS RENNER ON ,LREN3<XBSP>,3,7.2646352,0.072646352
6/1/2019,6/30/2019,VALE ON ,VALE3<XBSP>,3,5.755102041,0.05755102
6/1/2019,6/30/2019,KROTON ON ,COGN3<XBSP>,3,6.092843327,0.060928433
6/1/2019,6/30/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,-3.317628583,-0.033176286
6/1/2019,6/30/2019,BRASKEM PNA ,BRKM5<XBSP>,3,-18.11594203,-0.18115942
6/1/2019,6/30/2019,GERDAU PN ,GGBR4<XBSP>,3,9.589041096,0.095890411
6/1/2019,6/30/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,3.644419037,0.03644419
7/1/2019,7/31/2019,PETROBRAS PN ,PETR4<XBSP>,10,-4.852243707,-0.048522437
7/1/2019,7/31/2019,VALE ON ,VALE3<XBSP>,5,-3.87881127,-0.038788113
7/1/2019,7/31/2019,BRADESCO PN ,BBDC4<XBSP>,5,-8.076664814,-0.080766648
7/1/2019,7/31/2019,BRASIL ON ,BBAS3<XBSP>,5,-8.750463478,-0.087504635
7/1/2019,7/31/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,4,-1.193493874,-0.011934939
7/1/2019,7/31/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,-3.931576769,-0.039315768
7/1/2019,7/31/2019,GERDAU PN ,GGBR4<XBSP>,3,-9.539473684,-0.095394737
7/1/2019,7/31/2019,RUMO ON ,RAIL3<XBSP>,2,5.740472745,0.057404727
7/1/2019,7/31/2019,B3 ON ,B3SA3<XBSP>,2,12.92005092,0.129200509
7/1/2019,7/31/2019,LOJAS RENNER ON ,LREN3<XBSP>,2,0.636132316,0.006361323
8/1/2019,8/31/2019,PETROBRAS PN ,PETR4<XBSP>,8,-1.455548592,-0.014555486
8/1/2019,8/31/2019,VALE ON ,VALE3<XBSP>,8,-8.512346918,-0.085123469
8/1/2019,8/31/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,4,-6.402993052,-0.064029931
8/1/2019,8/31/2019,LOCALIZA ON ,RENT3<XBSP>,4,6.909090909,0.069090909
8/1/2019,8/31/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,4,14.21052632,0.142105263
8/1/2019,8/31/2019,BRASIL ON ,BBAS3<XBSP>,3,-5.162263336,-0.051622633
8/1/2019,8/31/2019,BRADESCO PN ,BBDC4<XBSP>,3,-4.439734975,-0.04439735
8/1/2019,8/31/2019,CYRELA REALT ON ,CYRE3<XBSP>,3,3.237704918,0.032377049
8/1/2019,8/31/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,3,-0.242440137,-0.002424401
8/1/2019,8/31/2019,B3 ON ,B3SA3<XBSP>,2,6.186300071,0.061863001
9/1/2019,9/30/2019,PETROBRAS PN ,PETR4<XBSP>,11,8.039215686,0.080392157
9/1/2019,9/30/2019,VALE ON ,VALE3<XBSP>,8,4.783849023,0.04783849
9/1/2019,9/30/2019,BRADESCO PN ,BBDC4<XBSP>,5,3.003789229,0.030037892
9/1/2019,9/30/2019,JBS ON ,JBSS3<XBSP>,4,10.62753036,0.106275304
9/1/2019,9/30/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,4,4.129032258,0.041290323
9/1/2019,9/30/2019,LOCALIZA ON ,RENT3<XBSP>,3,-3.138221919,-0.031382219
9/1/2019,9/30/2019,CPFL ENERGIA ON ,CPFE3<XBSP>,3,1.512345679,0.015123457
9/1/2019,9/30/2019,B3 ON ,B3SA3<XBSP>,3,-1.908338332,-0.019083383
9/1/2019,9/30/2019,BRASIL ON ,BBAS3<XBSP>,2,-1.142091284,-0.011420913
9/1/2019,9/30/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,2,3.257184967,0.03257185
10/1/2019,10/31/2019,PETROBRAS PN ,PETR4<XBSP>,9,10.30852995,0.103085299
10/1/2019,10/31/2019,VALE ON ,VALE3<XBSP>,6,-1.151832461,-0.011518325
10/1/2019,10/31/2019,BRADESCO PN ,BBDC4<XBSP>,6,6.932138664,0.069321387
10/1/2019,10/31/2019,B3 ON ,B3SA3<XBSP>,4,10.88700435,0.108870044
10/1/2019,10/31/2019,ITAU UNIBANCO PN ,ITUB4<XBSP>,4,3.469941454,0.034699415
10/1/2019,10/31/2019,CPFL ENERGIA ON ,CPFE3<XBSP>,3,0.395256917,0.003952569
10/1/2019,10/31/2019,RUMO ON ,RAIL3<XBSP>,3,-6.93877551,-0.069387755
10/1/2019,10/31/2019,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,3,0.34519384,0.003451938
10/1/2019,10/31/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,3,3.997493734,0.039974937
10/1/2019,10/31/2019,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,20.74981645,0.207498165
11/1/2019,11/30/2019,PETROBRAS PN ,PETR4<XBSP>,10,-3.446109665,-0.034461097
11/1/2019,11/30/2019,BRADESCO PN ,BBDC4<XBSP>,5,-5.06633933,-0.050663393
11/1/2019,11/30/2019,VALE ON ,VALE3<XBSP>,5,5.889830509,0.058898305
11/1/2019,11/30/2019,JBS ON ,JBSS3<XBSP>,4,0.671615412,0.006716154
11/1/2019,11/30/2019,B3 ON ,B3SA3<XBSP>,4,-1.364200083,-0.013642001
11/1/2019,11/30/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,4,-3.410049404,-0.034100494
11/1/2019,11/30/2019,CPFL ENERGIA ON ,CPFE3<XBSP>,3,-4.330708662,-0.043307087
11/1/2019,11/30/2019,BRASIL ON ,BBAS3<XBSP>,3,0.081583436,0.000815834
11/1/2019,11/30/2019,VIA VAREJO ON ,VIIA3<XBSP>,2,18.73315364,0.187331536
11/1/2019,11/30/2019,BR MALLS PART ON ,BRML3<XBSP>,2,1.433224756,0.014332248
12/1/2019,12/31/2019,P.ACUCAR - CBD PN ,PCAR4<XBSP>,5,9.343812375,0.093438124
12/1/2019,12/31/2019,PETROBRAS PN ,PETR4<XBSP>,5,4.959621775,0.049596218
12/1/2019,12/31/2019,VIA VAREJO ON ,VIIA3<XBSP>,4,26.7877412,0.267877412
12/1/2019,12/31/2019,B3 ON ,B3SA3<XBSP>,4,-9.953897737,-0.099538977
12/1/2019,12/31/2019,JBS ON ,JBSS3<XBSP>,4,-9.41011236,-0.094101124
12/1/2019,12/31/2019,CVC BRASIL ON ,CVCB3<XBSP>,4,10.17618829,0.101761883
12/1/2019,12/31/2019,BRASIL ON ,BBAS3<XBSP>,3,10.88724365,0.108872437
12/1/2019,12/31/2019,CPFL ENERGIA ON ,CPFE3<XBSP>,3,12.53561254,0.125356125
12/1/2019,12/31/2019,LOJAS RENNER ON ,LREN3<XBSP>,3,8.624534255,0.086245343
12/1/2019,12/31/2019,VALE ON ,VALE3<XBSP>,2,9.468507707,0.094685077
1/1/2020,1/31/2020,PETROBRAS PN ,PETR4<XBSP>,8,-5.732273028,-0.05732273
1/1/2020,1/31/2020,P.ACUCAR - CBD PN ,PCAR4<XBSP>,5,-2.932116372,-0.029321164
1/1/2020,1/31/2020,VALE ON ,VALE3<XBSP>,4,-5.684803002,-0.05684803
1/1/2020,1/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,4,17.06896855,0.170689685
1/1/2020,1/31/2020,CVC BRASIL ON ,CVCB3<XBSP>,3,-16.66666667,-0.166666667
1/1/2020,1/31/2020,B3 ON ,B3SA3<XBSP>,3,13.10264621,0.131026462
1/1/2020,1/31/2020,BRASIL ON ,BBAS3<XBSP>,3,-8.102991291,-0.081029913
1/1/2020,1/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,2,25.33572068,0.253357207
1/1/2020,1/31/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,2,-11.50060671,-0.115006067
1/1/2020,1/31/2020,BRADESCO PN ,BBDC4<XBSP>,2,-9.02226664,-0.090222666
2/1/2020,2/29/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,7,-9.462365591,-0.094623656
2/1/2020,2/29/2020,VIA VAREJO ON ,VIIA3<XBSP>,4,-1.357142857,-0.013571429
2/1/2020,2/29/2020,PETROBRAS PN ,PETR4<XBSP>,3,-10.9314587,-0.109314587
2/1/2020,2/29/2020,VALE ON ,VALE3<XBSP>,3,-11.85597772,-0.118559777
2/1/2020,2/29/2020,LOJAS RENNER ON ,LREN3<XBSP>,3,-7.223672759,-0.072236728
2/1/2020,2/29/2020,LOJAS AMERICANAS PN ,LAME4<XBSP>,3,-3.448275862,-0.034482759
2/1/2020,2/29/2020,BRASIL ON ,BBAS3<XBSP>,2,-2.593494068,-0.025934941
2/1/2020,2/29/2020,COGNA ON ,COGN3<XBSP>,2,-13.16695353,-0.131669535
2/1/2020,2/29/2020,HAPVIDA ON ,HAPV3<XBSP>,2,-8.107208257,-0.081072083
2/1/2020,2/29/2020,B3 ON ,B3SA3<XBSP>,2,-0.414937759,-0.004149378
3/1/2020,3/31/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,5,-27.8099109,-0.278099109
3/1/2020,3/31/2020,BRASIL ON ,BBAS3<XBSP>,4,-40.18242205,-0.401824221
3/1/2020,3/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,4,-61.76683563,-0.617668356
3/1/2020,3/31/2020,HAPVIDA ON ,HAPV3<XBSP>,4,-23.1884058,-0.231884058
3/1/2020,3/31/2020,YDUQS PART ON ,YDUQ3<XBSP>,4,-57.27500482,-0.572750048
3/1/2020,3/31/2020,VALE ON ,VALE3<XBSP>,3,-2.459941323,-0.024599413
3/1/2020,3/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,3,-22.8226445,-0.228226445
3/1/2020,3/31/2020,BRADESCO PN ,BBDC4<XBSP>,3,-31.92680776,-0.319268078
3/1/2020,3/31/2020,B3 ON ,B3SA3<XBSP>,3,-23.97377584,-0.239737758
3/1/2020,3/31/2020,PETROBRAS PN ,PETR4<XBSP>,3,-44.79084452,-0.447908445
4/1/2020,4/30/2020,VALE ON ,VALE3<XBSP>,6,3.794539565,0.037945396
4/1/2020,4/30/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,6,27.46858169,0.274685817
4/1/2020,4/30/2020,BRADESCO PN ,BBDC4<XBSP>,6,1.517310292,0.015173103
4/1/2020,4/30/2020,WEG ON ,WEGE3<XBSP>,5,18.97527554,0.189752755
4/1/2020,4/30/2020,PETROBRAS PN ,PETR4<XBSP>,4,29.02072909,0.290207291
4/1/2020,4/30/2020,JBS ON ,JBSS3<XBSP>,4,19.91762707,0.199176271
4/1/2020,4/30/2020,ENGIE BRASIL ON ,EGIE3<XBSP>,4,0.513874615,0.005138746
4/1/2020,4/30/2020,BRASIL ON ,BBAS3<XBSP>,3,2.187163858,0.021871639
4/1/2020,4/30/2020,RUMO ON ,RAIL3<XBSP>,3,0.712468194,0.007124682
4/1/2020,4/30/2020,B3 ON ,B3SA3<XBSP>,3,7.019498607,0.070194986
5/1/2020,5/31/2020,VALE ON ,VALE3<XBSP>,8,18.14534106,0.181453411
5/1/2020,5/31/2020,JBS ON ,JBSS3<XBSP>,6,-7.843959732,-0.078439597
5/1/2020,5/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,6,29.47686117,0.294768612
5/1/2020,5/31/2020,BRADESCO PN ,BBDC4<XBSP>,5,-0.941675341,-0.009416753
5/1/2020,5/31/2020,B3 ON ,B3SA3<XBSP>,5,18.55804269,0.185580427
5/1/2020,5/31/2020,BRASIL ON ,BBAS3<XBSP>,4,8.210526316,0.082105263
5/1/2020,5/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,4,35.07625272,0.350762527
5/1/2020,5/31/2020,WEG ON ,WEGE3<XBSP>,3,4.732098147,0.047320981
5/1/2020,5/31/2020,PETROBRAS PN ,PETR4<XBSP>,3,12.68698061,0.126869806
5/1/2020,5/31/2020,P.ACUCAR - CBD ON ,PCAR3<XBSP>,3,-4.049448291,-0.040494483
6/1/2020,6/30/2020,VALE ON ,VALE3<XBSP>,9,5.509433962,0.05509434
6/1/2020,6/30/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,7,11.34421134,0.113442113
